kHz;Time(UTC);Days;ITU;Station;Lng;Target;Remarks;P;Start;Stop
1566;1100-1230;;CHN;Chinese Jammer;M;FE;ya;1;;
1566;1345-1600;;CHN;Chinese Jammer;M;FE;ya;1;;
1566;1830-1900;;CHN;Chinese Jammer;M;FE;ya;1;;
